challengeID,m1intmon,m1intyr,m1lenhr,m1lenmin,cm1twoc,cm1fint,cm1tdiff
3882,-3,0,0,30,0,1,0
3883,-3,0,0,45,0,0,0
3884,-3,0,0,49,0,1,0
3885,-3,0,-3,39,0,1,0
3886,-3,0,0,42,0,1,0
3887,-3,0,-3,55,0,1,0
3888,-3,0,0,50,0,1,0
3889,-3,0,0,30,0,1,0
3890,-3,0,-3,30,0,1,0
3891,-3,0,0,54,0,0,0
3892,-3,0,-3,45,0,1,0
3893,-3,0,0,55,0,0,0
3894,-3,0,-3,40,0,1,0
3895,-3,0,0,40,0,1,0
3896,-3,0,0,30,0,1,0
3897,-3,0,-3,35,0,1,0
3898,-3,0,0,45,0,1,0
3899,-3,0,0,45,0,1,0
3900,-3,0,0,35,0,1,0
3901,-3,0,1,5,0,1,0
3902,-3,0,0,40,0,1,0
3903,-3,0,1,-3,0,1,0
3904,-3,0,0,35,0,1,0
3905,-3,0,0,58,0,1,0
3906,-3,0,0,30,0,1,0
3907,-3,0,0,45,0,1,0
3908,-3,0,0,35,0,1,0
3909,-3,0,-3,50,0,1,0
3910,-3,0,0,28,0,1,0
3911,-3,0,0,45,0,1,0
3912,-3,0,0,25,0,1,0
3913,-3,0,0,30,0,1,0
3914,-3,0,0,30,0,1,0
3915,-3,0,0,37,0,1,0
3916,-3,0,0,40,0,1,0
3917,-3,0,0,45,0,1,0
3918,-3,0,0,49,0,1,0
3919,-3,0,0,40,0,1,0
3920,-3,0,0,40,0,0,0
3921,-3,0,-3,35,0,1,0
3922,-3,0,1,0,0,0,0
3923,-3,0,0,35,0,0,0
3924,-3,0,-3,30,0,1,0
3925,-3,0,0,40,0,1,0
3926,-3,0,-3,30,0,1,0
3927,-3,0,-3,50,0,1,0
3928,-3,0,0,33,0,1,0
3929,-3,0,0,35,0,1,0
3930,-3,0,0,50,0,0,0
3931,-3,0,0,30,0,1,0
3932,-3,0,0,35,0,0,0
3933,-3,0,0,35,0,1,0
3934,-3,0,0,40,0,1,0
3935,-3,0,0,25,0,1,0
3936,-3,0,0,35,0,1,0
3937,-3,0,-3,35,0,1,0
3938,-3,0,0,30,0,1,0
3939,-3,0,0,37,0,1,0
3940,-3,0,0,43,0,0,0
3941,-3,0,0,55,0,1,0
3942,-3,0,0,45,0,1,0
3943,-3,0,0,53,0,0,0
3944,-3,0,0,45,0,1,0
3945,-3,0,0,45,0,1,0
3946,-3,0,0,45,0,1,0
3947,-3,0,0,35,0,1,0
3948,-3,0,0,35,0,0,0
3949,-3,0,-3,40,0,0,0
3950,-3,0,1,-3,0,0,0
3951,-3,0,-3,-3,0,1,0
3952,-3,0,1,20,0,0,0
3953,-3,0,0,40,0,1,0
3954,-3,0,-3,40,0,0,0
3955,-3,0,-3,-3,0,0,0
3956,-3,0,0,30,0,1,0
3957,-3,0,1,25,0,1,0
3958,-3,0,0,30,0,1,0
3959,-3,0,1,0,0,1,0
3960,-3,0,0,30,0,1,0
3961,-3,0,0,30,0,1,0
3962,-3,0,0,49,0,1,0
3963,-3,0,0,35,0,1,0
3964,-3,0,0,30,0,1,0
3965,-3,0,0,35,0,1,0
3966,-3,0,-3,20,0,1,0
3967,-3,0,0,25,0,1,0
3968,-3,0,0,44,0,1,0
3969,-3,0,0,40,0,1,0
3970,-3,0,0,30,0,1,0
3971,-3,0,0,40,0,1,0
3972,-3,0,0,38,0,1,0
3973,-3,0,0,40,0,1,0
3974,-3,0,0,29,0,1,0
3975,-3,0,0,30,0,1,0
3976,-3,0,0,42,0,1,0
3977,-3,0,0,35,0,1,0
3978,-3,0,-3,35,0,1,0
3979,-3,0,0,45,0,1,0
3980,-3,0,0,45,0,0,0
3981,-3,0,1,30,0,0,0
3982,-3,0,0,50,0,0,0
3983,-3,0,0,27,0,1,0
3984,-3,0,-3,-3,0,1,0
3985,-3,0,0,35,0,1,0
3986,-3,0,0,40,0,1,0
3987,-3,0,0,35,0,0,0
3988,-3,0,1,0,0,1,0
3989,-3,0,-3,32,0,1,0
3990,-3,0,0,40,0,1,0
3991,-3,0,0,30,0,1,0
3992,-3,0,-3,-3,0,1,0
3993,-3,0,0,55,0,1,0
3994,-3,0,0,33,0,1,0
3995,-3,0,0,45,0,0,0
3996,-3,0,-3,40,0,0,0
3997,-3,0,0,40,0,1,0
3998,-3,0,0,37,0,1,0
3999,-3,0,0,25,0,1,0
4000,-3,0,0,35,0,1,0
4001,-3,0,0,40,0,0,0
4002,-3,0,-3,55,0,1,0
4003,-3,0,-3,45,0,1,0
4004,-3,0,0,40,0,1,0
4005,-3,0,0,40,0,1,0
4006,-3,0,0,30,0,1,0
4007,-3,0,0,47,0,1,0
4008,-3,0,-3,45,0,1,0
4009,-3,0,0,40,0,1,0
4010,-3,0,-3,45,0,1,0
4011,-3,0,1,0,0,1,0
4012,-3,0,0,40,0,1,0
4013,-3,0,0,40,0,1,0
4014,-3,0,0,30,0,1,0
4015,-3,0,0,40,0,1,0
4016,-3,0,-3,30,0,1,0
4017,-3,0,1,20,0,1,0
4018,-3,0,0,35,0,0,0
4019,-3,0,1,5,0,0,0
4020,-3,0,0,30,0,1,0
4021,-3,0,-3,41,0,1,0
4022,-3,0,1,5,0,1,0
4023,-3,0,0,50,0,1,0
4024,-3,0,0,35,0,1,0
4025,-3,0,-3,30,0,1,0
4026,-3,0,0,45,0,0,0
4027,-3,0,0,35,0,0,0
4028,-3,0,0,45,0,1,0
4029,-3,0,-3,45,0,1,0
4030,-3,0,1,-3,0,0,0
4031,-3,0,0,35,0,0,0
4032,-3,0,-3,35,0,1,0
4033,-3,0,-3,40,0,1,0
4034,-3,0,0,28,0,1,0
4035,-3,0,-3,-3,0,1,0
4036,-3,0,0,40,0,1,0
4037,-3,0,0,25,0,1,0
4038,-3,0,1,-3,0,0,0
4039,-3,0,0,35,0,1,0
4040,-3,0,0,35,0,1,0
4041,-3,0,1,8,0,1,0
4042,-3,0,0,55,0,0,0
4043,-3,0,0,30,0,1,0
4044,-3,0,0,35,0,1,0
4045,-3,0,1,5,0,1,0
4046,-3,0,0,40,0,1,0
4047,-3,0,0,59,0,0,0
4048,-3,0,0,36,0,1,0
4049,-3,0,0,45,0,1,0
4050,-3,0,0,33,0,1,0
4051,-3,0,0,30,0,1,0
4052,-3,0,0,30,0,0,0
4053,-3,0,1,0,0,0,0
4054,-3,0,0,45,0,1,0
4055,-3,0,0,40,0,1,0
4056,-3,0,0,35,0,1,0
4057,-3,0,1,20,0,1,0
4058,-3,0,1,-3,0,1,0
4059,-3,0,0,35,0,1,0
4060,-3,0,0,40,0,1,0
4061,-3,0,1,5,0,1,0
4062,-3,0,0,45,0,1,0
4063,-3,0,-3,45,0,1,0
4064,-3,0,0,30,0,1,0
4065,-3,0,-3,40,0,1,0
4066,-3,0,0,50,0,1,0
4067,-3,0,0,35,0,1,0
4068,-3,0,0,35,0,1,0
4069,-3,0,0,35,0,1,0
4070,-3,0,0,30,0,1,0
4071,-3,0,0,40,0,1,0
4072,-3,0,1,25,0,0,0
4073,-3,0,0,50,0,1,0
4074,-3,0,0,45,0,1,0
4075,-3,0,1,0,0,1,0
4076,-3,0,0,35,0,1,0
4077,-3,0,0,30,0,1,0
4078,-3,0,0,48,0,1,0
4079,-3,0,0,35,0,1,0
4080,-3,0,0,45,0,1,0
4081,-3,0,0,45,0,1,0
4082,-3,0,0,33,0,1,0
4083,-3,0,-3,40,0,1,0
4084,-3,0,0,40,0,1,0
4085,-3,0,0,45,0,1,0
4086,-3,0,0,30,0,1,0
4087,-3,0,1,10,0,1,0
4088,-3,0,-3,22,0,1,0
4089,-3,0,0,32,0,1,0
4090,-3,0,0,30,0,1,0
4091,-3,0,0,40,0,0,0
4092,-3,0,0,30,0,0,0
4093,-3,0,0,50,0,1,0
4094,-3,0,0,34,0,1,0
4095,-3,0,0,46,0,1,0
4096,-3,0,0,39,0,1,0
4097,-3,0,1,10,0,1,0
4098,-3,0,0,25,0,0,0
4099,-3,0,0,35,0,1,0
4100,-3,0,0,55,0,0,0
4101,-3,0,0,45,0,1,0
4102,-3,0,0,40,0,1,0
4103,-3,0,0,30,0,1,0
4104,-3,0,0,35,0,1,0
4105,-3,0,0,50,0,1,0
4106,-3,0,1,30,0,1,0
4107,-3,0,0,35,0,1,0
4108,-3,0,1,20,0,1,0
4109,-3,0,0,40,0,1,0
4110,-3,0,0,45,0,0,0
4111,-3,0,0,40,0,0,0
4112,-3,0,0,40,0,1,0
4113,-3,0,0,45,0,1,0
4114,-3,0,0,40,0,1,0
4115,-3,0,0,45,0,1,0
4116,-3,0,0,58,0,0,0
4117,-3,0,0,37,0,1,0
4118,-3,0,0,35,0,1,0
4119,-3,0,-3,32,0,1,0
4120,-3,0,0,40,0,1,0
4121,-3,0,0,25,0,0,0
4122,-3,0,0,30,0,1,0
4123,-3,0,0,40,0,1,0
4124,-3,0,0,40,0,0,0
4125,-3,0,1,-3,0,1,0
4126,-3,0,0,30,0,0,0
4127,-3,0,-3,-3,0,1,0
4128,-3,0,0,35,0,1,0
4129,-3,0,0,45,0,1,0
4130,-3,0,0,27,0,1,0
4131,-3,0,0,32,0,1,0
4132,-3,0,0,35,0,0,0
4133,-3,0,0,35,0,1,0
4134,-3,0,-3,32,0,1,0
4135,-3,0,0,50,0,1,0
4136,-3,0,-3,38,0,1,0
4137,-3,0,1,40,0,1,0
4138,-3,0,1,0,0,0,0
4139,-3,0,0,30,0,1,0
4140,-3,0,0,50,0,1,0
4141,-3,0,0,40,0,1,0
4142,-3,0,0,55,0,1,0
4143,-3,0,0,40,0,1,0
4144,-3,0,0,30,0,0,0
4145,-3,0,-3,45,0,0,0
4146,-3,0,-3,45,0,1,0
4147,-3,0,0,45,0,1,0
4148,-3,0,0,30,0,1,0
4149,-3,0,0,55,0,1,0
4150,-3,0,-3,40,0,1,0
4151,-3,0,0,30,0,1,0
4152,-3,0,0,30,0,0,0
4153,-3,0,0,27,0,1,0
4154,-3,0,0,31,0,1,0
4155,-3,0,1,10,0,1,0
4156,-3,0,0,30,0,1,0
4157,-3,0,-3,40,0,1,0
4158,-3,0,0,45,0,0,0
4159,-3,0,0,30,0,1,0
4160,-3,0,0,42,0,1,0
4161,-3,0,-3,35,0,1,0
4162,-3,0,0,25,0,1,0
4163,-3,0,-3,35,0,1,0
4164,-3,0,-3,25,0,1,0
4165,-3,0,1,35,0,0,0
4166,-3,0,0,50,0,1,0
4167,-3,0,0,35,0,1,0
4168,-3,0,0,40,0,1,0
4169,-3,0,0,40,0,1,0
4170,-3,0,0,30,0,1,0
4171,-3,0,0,34,0,1,0
4172,-3,0,-3,35,0,1,0
4173,-3,0,0,48,0,1,0
4174,-3,0,0,35,0,0,0
4175,-3,0,0,25,0,1,0
4176,-3,0,0,25,0,0,0
4177,-3,0,0,45,0,1,0
4178,-3,0,0,50,0,1,0
4179,-3,0,0,35,0,1,0
4180,-3,0,0,35,0,1,0
4181,-3,0,0,30,0,0,0
4182,-3,0,0,50,0,1,0
4183,-3,0,0,30,0,0,0
4184,-3,0,0,40,0,0,0
4185,-3,0,0,40,0,1,0
4186,-3,0,1,5,0,1,0
4187,-3,0,0,30,0,1,0
4188,-3,0,0,35,0,1,0
4189,-3,0,-3,30,0,1,0
4190,-3,0,0,40,0,1,0
4191,-3,0,0,45,0,0,0
4192,-3,0,-3,30,0,0,0
4193,-3,0,0,30,0,1,0
4194,-3,0,0,30,0,1,0
4195,-3,0,-3,30,0,1,0
4196,-3,0,0,30,0,1,0
4197,-3,0,0,20,0,1,0
4198,-3,0,0,30,0,1,0
4199,-3,0,-3,32,0,1,0
4200,-3,0,-3,40,0,0,0
4201,-3,0,0,48,0,0,0
4202,-3,0,-3,30,0,0,0
4203,-3,0,0,35,0,0,0
4204,-3,0,-3,32,0,1,0
4205,-3,0,0,40,0,1,0
4206,-3,0,-3,25,0,1,0
4207,-3,0,0,40,0,1,0
4208,-3,0,0,36,0,1,0
4209,-3,0,0,40,0,1,0
4210,-3,0,-3,40,0,0,0
4211,-3,0,0,35,0,1,0
4212,-3,0,0,50,0,1,0
4213,-3,0,0,35,0,1,0
4214,-3,0,-3,30,0,1,0
4215,-3,0,0,26,0,1,0
4216,-3,0,0,30,0,1,0
4217,-3,0,0,30,0,0,0
4218,-3,0,0,35,0,0,0
4219,-3,0,1,5,0,1,0
4220,-3,0,0,15,0,1,0
4221,-3,0,0,25,0,1,0
4222,-3,0,0,40,0,1,0
4223,-3,0,-3,-3,0,1,0
4224,-3,0,0,25,0,0,0
4225,-3,0,0,25,0,1,0
4226,-3,0,0,35,0,1,0
4227,-3,0,0,55,0,1,0
4228,-3,0,-3,30,0,1,0
4229,-3,0,0,45,0,1,0
4230,-3,0,0,45,0,1,0
4231,-3,0,0,49,0,0,0
4232,-3,0,-3,55,0,1,0
4233,-3,0,1,15,0,1,0
4234,-3,0,0,40,0,1,0
4235,-3,0,0,40,0,1,0
4236,-3,0,0,50,0,1,0
4237,-3,0,0,40,0,1,0
4238,-3,0,0,40,0,0,0
4239,-3,0,0,40,0,1,0
